Mesh.id,mirNA
D021441,hsa-mir-29c
D021441,hsa-mir-148b
D002289,hsa-let-7g
D002289,hsa-mir-372
D002289,hsa-mir-107
D002289,hsa-mir-21
D002289,hsa-mir-15a
D002289,hsa-mir-16
D002289,hsa-mir-185
D002289,hsa-mir-125b
D002289,hsa-mir-126
D002289,hsa-mir-100
D002289,hsa-mir-9
D002289,hsa-let-7a
D002289,hsa-let-7b
D002289,hsa-let-7d
D002289,hsa-mir-221
D002289,hsa-mir-137
D002289,hsa-mir-205
D002289,hsa-mir-34a
D002289,hsa-mir-34b
D002289,hsa-mir-34c
D002289,hsa-mir-222
D002289,hsa-mir-182
D002289,hsa-mir-15b
D018278,hsa-mir-25
D018278,hsa-mir-155
D018278,hsa-mir-21
D006528,hsa-let-7e
D006528,hsa-mir-125a
D006528,hsa-mir-127
D006528,hsa-mir-16
D006528,hsa-mir-199a
D006528,hsa-mir-200b
D006528,hsa-mir-21
D006528,hsa-mir-34a
D006528,hsa-mir-9
D006528,hsa-let-7f
D006528,hsa-mir-1
D006528,hsa-mir-106b
D006528,hsa-mir-107
D006528,hsa-mir-10b
D006528,hsa-mir-122
D006528,hsa-mir-125b
D006528,hsa-mir-126
D006528,hsa-mir-139
D006528,hsa-mir-143
D006528,hsa-mir-145
D006528,hsa-mir-155
D006528,hsa-mir-15b
D006528,hsa-mir-17
D006528,hsa-mir-182
D006528,hsa-mir-183
D006528,hsa-mir-192
D006528,hsa-mir-200
D006528,hsa-mir-206
D006528,hsa-mir-22
D006528,hsa-mir-221
D006528,hsa-mir-223
D006528,hsa-mir-23a
D006528,hsa-mir-24
D006528,hsa-mir-26a
D006528,hsa-mir-27a
D006528,hsa-mir-29a
D006528,hsa-mir-29b
D006528,hsa-mir-29c
D006528,hsa-mir-302c
D006528,hsa-mir-30c
D006528,hsa-mir-30e
D006528,hsa-mir-3126
D006528,hsa-mir-338
D006528,hsa-mir-375
D006528,hsa-mir-494
D006528,hsa-mir-505
D006528,hsa-mir-519d
D006528,hsa-mir-595
D006528,hsa-mir-7
D006528,hsa-mir-885
D006528,hsa-mir-130b
D006528,hsa-mir-18a
D006528,hsa-mir-19a
D006528,hsa-mir-19b
D006528,hsa-mir-20a
D006528,hsa-mir-210
D006528,hsa-mir-222
D006528,hsa-mir-331
D006528,hsa-mir-100
D006528,hsa-mir-218
D006528,hsa-mir-128
D006528,hsa-mir-148a
D006528,hsa-mir-224
D006528,hsa-mir-101
D006528,hsa-mir-522
D006528,hsa-let-7c
D006528,hsa-mir-124
D006528,hsa-mir-129
D006528,hsa-mir-142
D006528,hsa-mir-152
D006528,hsa-mir-181a
D006528,hsa-mir-181b
D006528,hsa-mir-181c
D006528,hsa-mir-181d
D006528,hsa-mir-191
D006528,hsa-mir-193a
D006528,hsa-mir-195
D006528,hsa-mir-196a
D006528,hsa-mir-200a
D006528,hsa-mir-200c
D006528,hsa-mir-203
D006528,hsa-mir-25
D006528,hsa-mir-302
D006528,hsa-mir-335
D006528,hsa-mir-34b
D006528,hsa-mir-378
D006528,hsa-mir-429
D006528,hsa-mir-497
D006528,hsa-mir-615
D006528,hsa-mir-1231
D006528,hsa-mir-146a
D006528,hsa-mir-149
D006528,hsa-mir-196
D006528,hsa-mir-214
D006528,hsa-mir-3131
D006528,hsa-mir-34c
D006528,hsa-mir-492
D006528,hsa-mir-499
D006528,hsa-mir-499a
D006528,hsa-mir-501
D006528,hsa-mir-502
D006528,hsa-mir-604
D006528,hsa-mir-608
D006528,hsa-mir-646
D006528,hsa-mir-32
D006528,hsa-mir-150
D006528,hsa-let-7
D006528,hsa-let-7a
D006528,hsa-mir-153
D006528,hsa-mir-548a
D006528,hsa-let-7g
D006528,hsa-let-7i
D006528,hsa-mir-1207
D006528,hsa-mir-1299
D006528,hsa-mir-132
D006528,hsa-mir-137
D006528,hsa-mir-141
D006528,hsa-mir-15a
D006528,hsa-mir-26b
D006528,hsa-mir-302b
D006528,hsa-mir-30b
D006528,hsa-mir-449a
D006528,hsa-mir-451
D006528,hsa-mir-663a
D006528,hsa-mir-10a
D006528,hsa-mir-140
D006528,hsa-mir-186
D006528,hsa-mir-204
D006528,hsa-mir-216b
D006528,hsa-mir-372
D006528,hsa-mir-374a
D006528,hsa-mir-513c
D006528,hsa-let-7b
D006528,hsa-let-7d
D006528,hsa-mir-103a
D006528,hsa-mir-105
D006528,hsa-mir-106a
D006528,hsa-mir-1180
D006528,hsa-mir-1202
D006528,hsa-mir-122a
D006528,hsa-mir-1246
D006528,hsa-mir-1249
D006528,hsa-mir-1274a
D006528,hsa-mir-1290
D006528,hsa-mir-1301
D006528,hsa-mir-130a
D006528,hsa-mir-133a
D006528,hsa-mir-138
D006528,hsa-mir-146b
D006528,hsa-mir-147a
D006528,hsa-mir-151
D006528,hsa-mir-18
D006528,hsa-mir-184
D006528,hsa-mir-185
D006528,hsa-mir-18b
D006528,hsa-mir-190a
D006528,hsa-mir-190b
D006528,hsa-mir-193b
D006528,hsa-mir-194
D006528,hsa-mir-198
D006528,hsa-mir-199b
D006528,hsa-mir-203a
D006528,hsa-mir-215
D006528,hsa-mir-216
D006528,hsa-mir-26
D006528,hsa-mir-27b
D006528,hsa-mir-29
D006528,hsa-mir-30a
D006528,hsa-mir-30d
D006528,hsa-mir-31
D006528,hsa-mir-3144
D006528,hsa-mir-3178
D006528,hsa-mir-345
D006528,hsa-mir-362
D006528,hsa-mir-365
D006528,hsa-mir-367
D006528,hsa-mir-379
D006528,hsa-mir-376a
D006528,hsa-mir-421
D006528,hsa-mir-423
D006528,hsa-mir-424
D006528,hsa-mir-425
D006528,hsa-mir-432
D006528,hsa-mir-483
D006528,hsa-mir-490
D006528,hsa-mir-491
D006528,hsa-mir-499b
D006528,hsa-mir-500
D006528,hsa-mir-500a
D006528,hsa-mir-503
D006528,hsa-mir-508
D006528,hsa-mir-520d
D006528,hsa-mir-520e
D006528,hsa-mir-539
D006528,hsa-mir-573
D006528,hsa-mir-581
D006528,hsa-mir-612
D006528,hsa-mir-630
D006528,hsa-mir-637
D006528,hsa-mir-675
D006528,hsa-mir-877
D006528,hsa-mir-1236
D006528,hsa-mir-1271
D006528,hsa-mir-1275
D006528,hsa-mir-1285
D006528,hsa-mir-1297
D006528,hsa-mir-1303
D006528,hsa-mir-134
D006528,hsa-mir-135a
D006528,hsa-mir-135b
D006528,hsa-mir-144
D006528,hsa-mir-154
D006528,hsa-mir-187
D006528,hsa-mir-202
D006528,hsa-mir-205
D006528,hsa-mir-208
D006528,hsa-mir-211
D006528,hsa-mir-212
D006528,hsa-mir-216a
D006528,hsa-mir-217
D006528,hsa-mir-219
D006528,hsa-mir-23b
D006528,hsa-mir-28
D006528,hsa-mir-296
D006528,hsa-mir-301a
D006528,hsa-mir-302d
D006528,hsa-mir-3117
D006528,hsa-mir-3127
D006528,hsa-mir-330
D006528,hsa-mir-33b
D006528,hsa-mir-340
D006528,hsa-mir-361
D006528,hsa-mir-363
D006528,hsa-mir-3664
D006528,hsa-mir-370
D006528,hsa-mir-373
D006528,hsa-mir-377
D006528,hsa-mir-384
D006528,hsa-mir-410
D006528,hsa-mir-411
D006528,hsa-mir-422a
D006528,hsa-mir-4417
D006528,hsa-mir-448
D006528,hsa-mir-451a
D006528,hsa-mir-452
D006528,hsa-mir-455
D006528,hsa-mir-485
D006528,hsa-mir-506
D006528,hsa-mir-511
D006528,hsa-mir-512
D006528,hsa-mir-517a
D006528,hsa-mir-517c
D006528,hsa-mir-520a
D006528,hsa-mir-520b
D006528,hsa-mir-520g
D006528,hsa-mir-542
D006528,hsa-mir-550a
D006528,hsa-mir-570
D006528,hsa-mir-582
D006528,hsa-mir-590
D006528,hsa-mir-592
D006528,hsa-mir-602
D006528,hsa-mir-616
D006528,hsa-mir-625
D006528,hsa-mir-636
D006528,hsa-mir-638
D006528,hsa-mir-657
D006528,hsa-mir-103
D006528,hsa-mir-133b
D006528,hsa-mir-136
D006528,hsa-mir-148b
D006528,hsa-mir-188
D006528,hsa-mir-197
D006528,hsa-mir-199
D006528,hsa-mir-20b
D006528,hsa-mir-342
D006528,hsa-mir-433
D006528,hsa-mir-4458
D006528,hsa-mir-450b
D006528,hsa-mir-622
D006528,hsa-mir-1228
D006528,hsa-mir-146
D006528,hsa-mir-208a
D006528,hsa-mir-208b
D006528,hsa-mir-2110
D006528,hsa-mir-2116
D006528,hsa-mir-33a
D006528,hsa-mir-346
D006528,hsa-mir-365a
D006528,hsa-mir-365b
D006528,hsa-mir-371
D006528,hsa-mir-381
D006528,hsa-mir-409
D006528,hsa-mir-431
D006528,hsa-mir-484
D006528,hsa-mir-486
D006528,hsa-mir-489
D006528,hsa-mir-498
D006528,hsa-mir-500b
D006528,hsa-mir-518b
D006528,hsa-mir-526a
D006528,hsa-mir-526b
D006528,hsa-mir-527
D006528,hsa-mir-557
D006528,hsa-mir-610
D006528,hsa-mir-629
D006528,hsa-mir-650
D006528,hsa-mir-655
D006528,hsa-mir-694
D006528,hsa-mir-1468
D006528,hsa-mir-20
D006528,hsa-mir-369
D006528,hsa-mir-548l
D006528,hsa-mir-571
D006528,hsa-mir-574
D006528,hsa-mir-576
D006528,hsa-mir-651
D006528,hsa-mir-671
D006528,hsa-mir-1224
D006528,hsa-mir-1234
D006528,hsa-mir-128a
D006528,hsa-mir-449b
D006528,hsa-mir-450a
D006528,hsa-mir-493
D006528,hsa-mir-518a
D006528,hsa-mir-518e
D006528,hsa-mir-519a
D006528,hsa-mir-519e
D006528,hsa-mir-525
D006528,hsa-mir-532
D006528,hsa-mir-888
D006528,hsa-mir-509
D006528,hsa-mir-172a
D006528,hsa-mir-374
D006528,hsa-mir-124a
D006528,hsa-mir-128b
D006528,hsa-mir-207
D006528,hsa-mir-101b
D006528,hsa-mir-123
D006528,hsa-mir-16a
D006528,hsa-mir-301
D006528,hsa-mir-594
D018269,hsa-mir-34b
D018269,hsa-mir-145
D018269,hsa-mir-182
D018269,hsa-mir-200a
D018269,hsa-mir-10b
D018269,hsa-mir-152
D018269,hsa-mir-193b
D018269,hsa-mir-204
D018269,hsa-mir-410
D018269,hsa-mir-9
D018269,hsa-mir-103a
D018269,hsa-mir-106a
D018269,hsa-mir-151
D018269,hsa-mir-155
D018269,hsa-mir-183
D018269,hsa-mir-194
D018269,hsa-mir-200b
D018269,hsa-mir-200c
D018269,hsa-mir-203
D018269,hsa-mir-205
D018269,hsa-mir-210
D018269,hsa-mir-223
D018269,hsa-mir-429
D018269,hsa-mir-449a
D018269,hsa-mir-449b
D044584,hsa-mir-10b
D044584,hsa-mir-21
D002280,hsa-mir-146a
D002280,hsa-mir-21
D002280,hsa-mir-139
D002280,hsa-mir-140
D002280,hsa-mir-145
D002280,hsa-mir-183
D002280,hsa-mir-2861
D002280,hsa-mir-29c
D002280,hsa-mir-3196
D002280,hsa-mir-378
D002280,hsa-mir-572
D002280,hsa-mir-638
D002280,hsa-mir-106b
D002280,hsa-mir-125a
D002280,hsa-mir-17
D002280,hsa-mir-181c
D002280,hsa-mir-181d
D002280,hsa-mir-182
D002280,hsa-mir-18a
D002280,hsa-mir-18b
D002280,hsa-mir-19b
D002280,hsa-mir-455
D002280,hsa-mir-542
D002280,hsa-mir-9
D002051,hsa-mir-125b
D002051,hsa-mir-21
D002051,hsa-mir-23a
D002051,hsa-mir-155
D002051,hsa-mir-17
D002051,hsa-mir-20a
D002051,hsa-mir-146a
D002051,hsa-mir-29a
D002051,hsa-mir-18a
D002051,hsa-mir-19a
D002051,hsa-mir-19b
D002051,hsa-mir-9
D002051,hsa-mir-520a
D002051,hsa-mir-101
D002051,hsa-mir-10a
D002051,hsa-mir-127
D002051,hsa-mir-142
D002051,hsa-mir-143
D002051,hsa-mir-145
D002051,hsa-mir-15a
D002051,hsa-mir-18
D002051,hsa-mir-197
D002051,hsa-mir-29b
D002051,hsa-mir-29c
D002051,hsa-mir-34b
D002051,hsa-mir-150
D002051,hsa-let-7c
D002051,hsa-mir-26a
D002051,hsa-let-7a
D002006,hsa-mir-126
D002006,hsa-mir-4753
D001989,hsa-mir-144
D001989,hsa-mir-21
D001989,hsa-mir-34a
D001989,hsa-mir-16
D001943,hsa-let-7i
D001943,hsa-mir-204
D001943,hsa-mir-125a
D001943,hsa-mir-146b
D001943,hsa-let-7d
D001943,hsa-mir-125b
D001943,hsa-mir-152
D001943,hsa-mir-136
D001943,hsa-mir-210
D001943,hsa-mir-373
D001943,hsa-mir-27a
D001943,hsa-mir-661
D001943,hsa-mir-181a
D001943,hsa-mir-26a
D001943,hsa-mir-200b
D001943,hsa-mir-200c
D001943,hsa-mir-31a
D001943,hsa-mir-170
D001943,hsa-mir-663
D001943,hsa-mir-10b
D001943,hsa-mir-122a
D001943,hsa-mir-200a
D001943,hsa-mir-206
D001943,hsa-mir-155
D001943,hsa-mir-196a
D001943,hsa-mir-31
D001943,hsa-mir-9
D001943,hsa-mir-18a
D001943,hsa-mir-193b
D001943,hsa-mir-195
D001943,hsa-mir-182
D001943,hsa-mir-202
D001943,hsa-mir-203
D001943,hsa-mir-126
D001943,hsa-mir-17
D001943,hsa-mir-101
D001943,hsa-mir-21
D001943,hsa-mir-22
D001943,hsa-mir-148a
D001943,hsa-mir-32
D001943,hsa-mir-7
D001943,hsa-mir-429
D001943,hsa-mir-451
D001943,hsa-mir-124a
D001943,hsa-mir-141
D001943,hsa-mir-205
D001943,hsa-mir-335
D001943,hsa-mir-127
D001943,hsa-mir-143
D001943,hsa-mir-213
D001943,hsa-mir-128b
D001943,hsa-mir-355
D001943,hsa-mir-365
D001943,hsa-mir-497
D001943,hsa-mir-516
D001943,hsa-mir-221
D001943,hsa-mir-222
D001943,hsa-mir-510
D001943,hsa-let-7f
D001943,hsa-let-7a
D001943,hsa-mir-29b
D001943,hsa-mir-29c
D001943,hsa-mir-30a
D001943,hsa-mir-181b
D001943,hsa-mir-181d
D001943,hsa-mir-20a
D001943,hsa-mir-128a
D001943,hsa-mir-146a
D001943,hsa-mir-145
D001943,hsa-mir-191
D001943,hsa-mir-520c
D001943,hsa-mir-149
D001932,hsa-mir-21
D001932,hsa-mir-106b
D001932,hsa-mir-17
D001932,hsa-mir-18
D001932,hsa-mir-181c
D001932,hsa-mir-19a
D001932,hsa-mir-19b
D001932,hsa-mir-20a
D001932,hsa-mir-25
D001932,hsa-mir-34a
D001932,hsa-mir-520g
D001932,hsa-mir-9
D001932,hsa-mir-296
D001932,hsa-mir-7
D001932,hsa-let-7a
D001932,hsa-mir-221
D001932,hsa-mir-222
D001932,hsa-mir-32
D001932,hsa-mir-129
D002545,hsa-mir-145
D002545,hsa-mir-224
D002545,hsa-mir-146a
D002545,hsa-mir-182
D002545,hsa-mir-210
D002545,hsa-mir-24
D002545,hsa-let-7c
D002545,hsa-mir-124
D002545,hsa-mir-128
D002545,hsa-mir-497
D002545,hsa-let-7f
D002545,hsa-mir-134
D002545,hsa-mir-138
D002545,hsa-mir-376b
D002545,hsa-mir-29b
D001927,hsa-mir-126
D001927,hsa-mir-142
D001927,hsa-mir-146b
D001927,hsa-mir-150
D001927,hsa-mir-155
D001927,hsa-mir-15b
D001927,hsa-mir-191
D001927,hsa-mir-193a
D001927,hsa-mir-29b
D001927,hsa-mir-30c
D001927,hsa-mir-32
D001927,hsa-mir-34a
D001927,hsa-mir-7
D001927,hsa-mir-886
D001927,hsa-mir-29c
D001927,hsa-mir-203
D001927,hsa-let-7
D001927,hsa-mir-132
D001927,hsa-mir-146a
D001927,hsa-mir-21
D001927,hsa-mir-27b
D001927,hsa-mir-9
D001859,hsa-mir-127
D001859,hsa-mir-376a
D001847,hsa-mir-34a
D001847,hsa-mir-34c
D001847,hsa-mir-214
D001847,hsa-mir-221
D001847,hsa-mir-9
D001847,hsa-mir-378
D001847,hsa-mir-133a
D001847,hsa-mir-141
D001847,hsa-mir-18a
D001847,hsa-mir-19a
D001766,hsa-mir-410
D001714,hsa-mir-103
D001714,hsa-mir-124
D001714,hsa-mir-132
D001714,hsa-mir-138
D001714,hsa-mir-206
D001714,hsa-mir-218
D001714,hsa-mir-34a
D001714,hsa-mir-449a
D001714,hsa-mir-7
D001714,hsa-mir-9
D001714,hsa-mir-134
D001714,hsa-mir-15b
D001714,hsa-mir-652
D001661,hsa-mir-21
D001661,hsa-mir-140
D001661,hsa-mir-421
D001661,hsa-let-7f
D001661,hsa-let-7i
D001661,hsa-mir-105
D001661,hsa-mir-141
D001661,hsa-mir-145
D001661,hsa-mir-147b
D001661,hsa-mir-199a
D001661,hsa-mir-222
D001661,hsa-mir-302c
D001661,hsa-mir-9
D001656,hsa-mir-129
D001656,hsa-mir-155
D001656,hsa-mir-29a
D001656,hsa-mir-29b
D001656,hsa-mir-29c
D001656,hsa-mir-200b
D001656,hsa-mir-222
D001656,hsa-mir-21
D001650,hsa-mir-125a
D001650,hsa-mir-4294
D001650,hsa-mir-4476
D001650,hsa-mir-4530
D001650,hsa-mir-6075
D001650,hsa-mir-6799
D001650,hsa-mir-6836
D001650,hsa-mir-6880
D001650,hsa-mir-1246
D001650,hsa-mir-200
D001650,hsa-mir-205
D001650,hsa-mir-4644
D001528,hsa-mir-139
D001528,hsa-mir-7
D001528,hsa-mir-146a
D001528,hsa-mir-182
D001528,hsa-mir-499
D001528,hsa-mir-196a
D001528,hsa-mir-155
D001528,hsa-mir-4488
D001528,hsa-mir-638
D001528,hsa-mir-3591
D001471,hsa-mir-143
D001471,hsa-mir-31
D001471,hsa-mir-375
D001471,hsa-mir-9
D001471,hsa-mir-106b
D001471,hsa-mir-25
D001471,hsa-mir-145
D001471,hsa-mir-21
D001471,hsa-mir-223
D001471,hsa-mir-141
D001471,hsa-mir-200a
D001471,hsa-mir-200b
D001471,hsa-mir-200c
D001471,hsa-mir-203
D001471,hsa-mir-205
D001471,hsa-mir-429
D001471,hsa-let-7a
D001471,hsa-mir-15b
D001471,hsa-mir-192
D001471,hsa-mir-194
D001471,hsa-mir-196a
D001471,hsa-mir-215
D001471,hsa-mir-486
D001449,hsa-mir-127
D001449,hsa-mir-154
D001449,hsa-mir-30a
D001449,hsa-mir-663b
D053713,hsa-mir-188
D053713,hsa-mir-17
D053713,hsa-mir-18a
D053713,hsa-mir-19a
D053713,hsa-mir-19b
D053713,hsa-mir-20a
D053713,hsa-mir-302a
D053713,hsa-mir-371a
D053713,hsa-mir-372
D053713,hsa-mir-373
D053713,hsa-mir-383
D053713,hsa-mir-491
D053713,hsa-mir-520d
D053713,hsa-mir-9
D053713,hsa-mir-141
D053713,hsa-mir-429
D053713,hsa-mir-7
D056735,hsa-mir-146a
D056735,hsa-mir-21
D001321,hsa-mir-181b
D001321,hsa-mir-363
D001321,hsa-mir-486
D001321,hsa-mir-9
D001321,hsa-mir-132
D001321,hsa-mir-146a
D001321,hsa-mir-146b
D001321,hsa-mir-23a
D001321,hsa-mir-23b
D001321,hsa-mir-663a
D001321,hsa-mir-106a
D001321,hsa-mir-106b
D001321,hsa-mir-129
D001321,hsa-mir-140
D001321,hsa-mir-148b
D001321,hsa-mir-15a
D001321,hsa-mir-15b
D001321,hsa-mir-181d
D001321,hsa-mir-193b
D001321,hsa-mir-21
D001321,hsa-mir-212
D001321,hsa-mir-27a
D001321,hsa-mir-381
D001321,hsa-mir-431
D001321,hsa-mir-432
D001321,hsa-mir-484
D001321,hsa-mir-539
D001321,hsa-mir-550a
D001321,hsa-mir-598
D001321,hsa-mir-652
D001321,hsa-mir-7
D001289,hsa-let-7d
D001289,hsa-mir-182
D001289,hsa-mir-183
D001289,hsa-mir-9
D001281,hsa-mir-126
D001281,hsa-mir-3149
D001281,hsa-mir-3171
D001281,hsa-mir-4279
D001281,hsa-mir-4666a
D001281,hsa-mir-892a
D001281,hsa-mir-32
D001281,hsa-mir-21
D001281,hsa-mir-1
D001281,hsa-mir-23a
D001281,hsa-mir-26a
D001281,hsa-mir-133b
D001281,hsa-mir-499
D001281,hsa-mir-196a
D001281,hsa-mir-17
D001281,hsa-mir-18
D001281,hsa-mir-19a
D001281,hsa-mir-19b
D001281,hsa-mir-20a
D001281,hsa-mir-9
D001281,hsa-mir-29a
D001281,hsa-mir-106b
D001281,hsa-mir-10a
D001281,hsa-mir-10b
D001281,hsa-mir-124
D001281,hsa-mir-133a
D001281,hsa-mir-146a
D001281,hsa-mir-146b
D001281,hsa-mir-150
D001281,hsa-mir-183
D001281,hsa-mir-192
D001281,hsa-mir-199a
D001281,hsa-mir-208b
D001281,hsa-mir-215
D001281,hsa-mir-26b
D001281,hsa-mir-29
D001281,hsa-mir-30a
D001281,hsa-mir-30b
D001281,hsa-mir-30c
D001281,hsa-mir-30d
D001281,hsa-mir-355p
D001281,hsa-mir-199b
D001281,hsa-mir-377
D001281,hsa-mir-25
D001281,hsa-mir-193a
D001281,hsa-mir-106a
D001281,hsa-mir-144
D001281,hsa-mir-15b
D001281,hsa-mir-19
D001281,hsa-mir-208a
D001281,hsa-mir-3613
D001281,hsa-mir-363
D001281,hsa-mir-451
D001281,hsa-mir-466
D001281,hsa-mir-486
D001281,hsa-mir-574
D001281,hsa-mir-590
D001281,hsa-mir-142
D001281,hsa-mir-155
D001281,hsa-mir-193b
D001281,hsa-mir-223
D001281,hsa-mir-483
D001281,hsa-mir-519b
D050197,hsa-mir-126
D050197,hsa-mir-145
D050197,hsa-mir-181b
D050197,hsa-mir-182
D050197,hsa-mir-30
D050197,hsa-let-7b
D050197,hsa-mir-100
D050197,hsa-mir-127
D050197,hsa-mir-133a
D050197,hsa-mir-133b
D050197,hsa-mir-21
D050197,hsa-mir-210
D050197,hsa-mir-22
D050197,hsa-mir-221
D050197,hsa-mir-222
D050197,hsa-mir-26a
D050197,hsa-mir-26b
D050197,hsa-mir-27b
D050197,hsa-mir-29a
D050197,hsa-mir-29b
D050197,hsa-mir-30b
D050197,hsa-mir-30e
D050197,hsa-mir-33a
D050197,hsa-mir-146a
D050197,hsa-mir-146b
D050197,hsa-mir-17
D050197,hsa-mir-296
D050197,hsa-mir-34a
D050197,hsa-mir-10a
D050197,hsa-mir-10b
D050197,hsa-mir-152
D050197,hsa-mir-181a
D050197,hsa-mir-106b
D050197,hsa-mir-150
D050197,hsa-mir-9
D050197,hsa-mir-125b
D050197,hsa-mir-133
D050197,hsa-mir-143
D050197,hsa-mir-146
D050197,hsa-mir-155
D050197,hsa-mir-185
D050197,hsa-mir-19b
D050197,hsa-mir-20a
D050197,hsa-mir-223
D050197,hsa-mir-23b
D050197,hsa-mir-24
D050197,hsa-mir-29
D050197,hsa-mir-30a
D050197,hsa-mir-31
D050197,hsa-mir-33
D050197,hsa-mir-33b
D050197,hsa-mir-342
D050197,hsa-mir-422a
D050197,hsa-mir-494
D050197,hsa-mir-497
D050197,hsa-mir-548p
D050197,hsa-mir-7
D050197,hsa-let-7c
D050197,hsa-let-7g
D050197,hsa-mir-101
D050197,hsa-mir-103
D050197,hsa-mir-1185
D050197,hsa-mir-122
D050197,hsa-mir-135b
D050197,hsa-mir-16
D050197,hsa-mir-19a
D050197,hsa-mir-206
D050197,hsa-mir-216a
D050197,hsa-mir-32
D050197,hsa-mir-365
D050197,hsa-mir-370
D050197,hsa-mir-490
D050197,hsa-mir-495
D050197,hsa-mir-499a
D050197,hsa-mir-503
D050197,hsa-mir-590
D050197,hsa-mir-107
D050197,hsa-mir-132
D050197,hsa-mir-134
D050197,hsa-mir-136
D050197,hsa-mir-144
D050197,hsa-mir-302a
D050197,hsa-mir-378
D050197,hsa-mir-382
D050197,hsa-mir-410
D050197,hsa-mir-431
D050197,hsa-mir-432
D050197,hsa-mir-433
D050197,hsa-mir-663
D050197,hsa-mir-142
D001254,hsa-mir-21
D001254,hsa-mir-25
D001249,hsa-mir-148a
D001249,hsa-mir-148b
D001249,hsa-mir-152
D001249,hsa-mir-146a
D001249,hsa-mir-196a
D001249,hsa-mir-126
D001249,hsa-mir-21
D001249,hsa-mir-23b
D001249,hsa-let-7a
D001249,hsa-let-7b
D001249,hsa-let-7c
D001249,hsa-let-7d
D001249,hsa-let-7e
D001249,hsa-let-7f
D001249,hsa-let-7g
D001249,hsa-let-7i
D001249,hsa-mir-128
D001249,hsa-mir-133a
D001249,hsa-mir-146b
D001249,hsa-mir-155
D001249,hsa-mir-181a
D001249,hsa-mir-19a
D001249,hsa-mir-200c
D001249,hsa-mir-221
D001249,hsa-mir-223
D001249,hsa-mir-29b
D001249,hsa-mir-29c
D001249,hsa-mir-33b
D001249,hsa-mir-34
D001249,hsa-mir-449
D001249,hsa-mir-483
D001249,hsa-mir-574
D001249,hsa-mir-672
D001249,hsa-mir-690
D001249,hsa-mir-7
D001249,hsa-mir-145
D001249,hsa-mir-15a
D001249,hsa-mir-3162
D001249,hsa-mir-9
D001249,hsa-mir-1
D001249,hsa-mir-122
D001249,hsa-mir-125b
D001249,hsa-mir-18a
D001249,hsa-mir-192
D001249,hsa-mir-22
D001249,hsa-mir-224
D001249,hsa-mir-28
D001249,hsa-mir-143
D001249,hsa-mir-16
D001249,hsa-mir-187
D001249,hsa-mir-485
D001249,hsa-mir-498
D001249,hsa-mir-874
D001249,hsa-mir-886
D001172,hsa-mir-21
D001172,hsa-mir-22
D001172,hsa-mir-122
D001172,hsa-mir-125a
D001172,hsa-mir-155
D001172,hsa-mir-210
D001172,hsa-mir-219
D001172,hsa-mir-24
D001172,hsa-mir-342
D001172,hsa-mir-3925
D001172,hsa-mir-3926
D001172,hsa-mir-4634
D001172,hsa-mir-4764
D001172,hsa-mir-9
D001172,hsa-mir-125b
D001172,hsa-mir-139
D001172,hsa-mir-146a
D001172,hsa-mir-204
D001172,hsa-mir-214
D001172,hsa-mir-223
D001172,hsa-mir-7
D001172,hsa-mir-124a
D001172,hsa-mir-126
D001172,hsa-mir-149
D001172,hsa-mir-499
D001172,hsa-mir-499a
D001172,hsa-mir-27a
D001172,hsa-mir-34a
D001172,hsa-mir-221
D001172,hsa-mir-140
D001172,hsa-mir-17
D001172,hsa-mir-451
D001172,hsa-mir-573
D001172,hsa-mir-18
D001172,hsa-mir-188
D001172,hsa-mir-18a
D001172,hsa-mir-19a
D001172,hsa-mir-19b
D001172,hsa-mir-203
D001172,hsa-mir-20a
D001172,hsa-mir-346
D001172,hsa-mir-23a
D001172,hsa-mir-26b
D001172,hsa-mir-29a
D001172,hsa-mir-363
D001172,hsa-mir-650
D001172,hsa-mir-106a
D001172,hsa-mir-124
D001172,hsa-mir-222
D001172,hsa-mir-532
D001172,hsa-mir-132
D001172,hsa-mir-15a
D001172,hsa-mir-16
D001172,hsa-mir-498
D015535,hsa-mir-146a
D015535,hsa-mir-424
D015535,hsa-mir-15a
D001171,hsa-mir-125a
D001171,hsa-mir-146a
D001168,hsa-mir-146a
D001168,hsa-mir-499
D001168,hsa-mir-155
D001168,hsa-mir-140
D001168,hsa-mir-15a
D001165,hsa-mir-18a
D001162,hsa-mir-126
D001162,hsa-mir-133a
D001162,hsa-mir-140
D001162,hsa-mir-182
D001162,hsa-mir-21
D001162,hsa-mir-499
D001162,hsa-mir-9
D001162,hsa-mir-125b
D001162,hsa-mir-22
D001162,hsa-mir-31
D001162,hsa-mir-1298
D001162,hsa-mir-24
D001162,hsa-mir-142
D001024,hsa-mir-106a
D001024,hsa-mir-148a
D001024,hsa-mir-204
D001024,hsa-mir-211
D001024,hsa-mir-30a
D001024,hsa-mir-31
D001024,hsa-mir-424
D001024,hsa-mir-133a
D001024,hsa-mir-21
D001024,hsa-mir-30c
D001024,hsa-mir-210
D001024,hsa-mir-22
D001024,hsa-mir-24
D001024,hsa-mir-378
D001024,hsa-mir-382
D001024,hsa-mir-451a
D001024,hsa-mir-141
D001024,hsa-mir-195
D001024,hsa-mir-26a
D001024,hsa-mir-30b
D001024,hsa-mir-146b
D001024,hsa-mir-193a
